vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,location_time,gps_speed,mileage
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:48:49,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:48:50,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:48:51,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:48:52,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:48:53,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:48:54,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:48:55,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:48:57,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:48:58,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:48:59,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:00,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:01,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:02,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:03,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:04,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:05,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:06,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:07,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:08,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:09,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:10,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:11,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:12,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:13,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:14,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:15,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:16,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:17,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:18,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:19,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:20,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:21,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:22,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:23,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:24,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:25,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:26,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:27,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:28,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:29,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:30,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:31,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:32,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:33,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:34,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:35,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:36,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:37,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:38,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:39,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:40,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:41,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:42,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:43,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:44,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:45,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:46,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:47,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:48,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:49,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:50,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:51,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:52,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:53,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:54,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:55,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:56,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:57,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:58,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:49:59,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:00,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:01,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:02,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:03,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:04,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:05,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:06,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:07,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:08,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:09,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:10,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:11,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:12,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:13,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:14,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:15,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:16,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:17,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:18,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:19,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:20,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:21,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:22,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:23,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:24,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:25,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:26,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:27,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:28,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:29,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:30,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:31,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:32,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:33,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:34,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:35,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:36,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:37,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:38,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:39,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:40,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:41,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:42,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:43,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:44,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:45,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:46,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:47,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:48,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:49,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:50,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:51,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:52,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:53,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:54,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:55,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:56,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:57,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:58,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:50:59,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:00,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:01,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:02,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:03,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:04,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:05,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:06,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:07,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:08,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:09,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:10,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:11,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:12,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:13,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:14,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:15,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:16,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:17,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:18,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:19,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:20,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:21,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:22,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:23,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:24,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:25,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:26,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:27,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:28,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:29,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:30,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:31,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:32,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:33,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:34,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:35,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:36,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:37,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:38,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:39,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:40,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:41,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:42,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:43,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:44,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:45,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:46,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:47,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:48,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:49,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:50,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:51,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:52,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:53,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:54,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:55,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:56,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:57,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:58,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:51:59,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:52:00,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:52:01,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:52:02,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:52:03,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:52:04,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:52:05,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:52:06,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:52:07,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:52:08,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:52:09,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:52:10,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:52:11,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:52:12,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:52:13,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:52:14,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:52:15,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:52:16,0,16689
AF00385,AAA7109385,0,116.59411100000001,26.973972999999997,1,0,0,0,0,2018-09-26 21:52:17,0,16689
AF00385,AAA7109385,146,116.59411000000001,26.974234999999997,1,0,0,0,0,2018-09-26 21:52:18,0,16689
AF00385,AAA7109385,148,116.594123,26.974216,1,0,0,0,0,2018-09-26 21:52:19,0,16689
AF00385,AAA7109385,157,116.59411999999999,26.974213,1,0,0,0,0,2018-09-26 21:52:20,0,16689
AF00385,AAA7109385,157,116.59411999999999,26.974204999999998,1,0,0,0,0,2018-09-26 21:52:21,0,16689
AF00385,AAA7109385,148,116.594131,26.974190999999998,1,0,0,0,0,2018-09-26 21:52:22,0,16689
AF00385,AAA7109385,152,116.59414299999999,26.974175,1,0,0,0,0,2018-09-26 21:52:23,0,16689
AF00385,AAA7109385,152,116.594153,26.974156,1,0,0,0,0,2018-09-26 21:52:24,0,16689
AF00385,AAA7109385,153,116.59416100000001,26.974134999999997,1,0,0,0,0,2018-09-26 21:52:25,0,16689
AF00385,AAA7109385,154,116.594173,26.974116,1,0,0,0,0,2018-09-26 21:52:26,0,16689
AF00385,AAA7109385,150,116.59418799999999,26.974095000000002,1,0,0,0,0,2018-09-26 21:52:27,0,16689
AF00385,AAA7109385,149,116.59420300000001,26.974075,1,0,0,0,0,2018-09-26 21:52:28,0,16689
AF00385,AAA7109385,141,116.594218,26.974059999999998,1,0,0,0,0,2018-09-26 21:52:29,0,16689
AF00385,AAA7109385,143,116.59423600000001,26.974045,1,0,0,0,0,2018-09-26 21:52:30,0,16689
AF00385,AAA7109385,150,116.594255,26.974026000000002,1,0,0,0,0,2018-09-26 21:52:31,0,16689
AF00385,AAA7109385,143,116.594273,26.974013,1,0,0,0,0,2018-09-26 21:52:32,0,16689
