vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,location_time,gps_speed,mileage
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:39:28,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:39:29,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:39:30,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:39:31,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:39:32,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:39:33,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:39:34,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:39:35,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:39:36,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:39:37,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:39:38,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:39:39,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:39:40,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:39:41,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:39:42,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:39:43,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:39:44,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:39:45,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:39:46,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:39:47,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:39:48,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:39:49,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:39:50,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:39:51,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:39:52,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:39:53,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:39:54,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:39:55,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:39:56,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:39:57,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:39:58,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:39:59,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:00,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:01,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:02,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:03,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:04,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:05,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:06,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:07,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:08,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:09,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:10,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:11,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:12,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:13,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:14,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:15,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:16,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:17,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:18,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:19,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:20,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:21,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:22,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:23,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:24,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:25,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:26,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:27,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:28,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:29,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:30,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:31,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:32,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:33,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:34,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:35,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:36,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:37,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:38,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:39,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:40,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:41,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:42,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:43,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:44,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:45,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:46,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:47,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:48,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:49,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:50,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:51,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:52,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:53,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:54,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:55,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:56,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:57,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:58,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:40:59,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:00,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:01,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:02,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:03,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:04,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:05,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:06,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:07,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:08,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:09,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:10,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:11,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:12,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:13,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:14,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:15,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:16,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:17,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:18,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:19,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:20,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:21,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:22,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:23,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:24,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:25,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:26,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:27,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:28,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:29,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:30,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:31,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:32,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:33,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:34,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:35,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:36,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:37,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:38,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:39,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:40,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:41,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:42,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:43,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:44,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:45,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:46,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:47,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:48,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:49,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:50,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:51,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:52,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:53,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:54,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:55,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:56,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:57,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:58,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:41:59,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:00,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:01,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:02,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:03,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:04,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:05,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:06,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:07,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:08,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:09,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:10,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:11,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:12,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:13,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:14,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:15,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:16,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:17,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:18,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:19,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:20,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:21,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:22,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:23,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:24,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:25,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:26,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:27,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:28,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:29,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:30,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:31,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:32,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:33,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:34,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:35,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:36,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:37,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:38,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:39,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:40,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:41,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:42,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:43,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:44,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:45,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:46,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:47,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:48,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:49,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:50,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:51,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:52,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:53,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:54,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:55,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:56,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:57,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:58,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:42:59,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:43:00,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:43:01,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:43:02,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:43:03,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:43:04,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:43:05,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:43:06,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:43:07,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:43:08,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:43:09,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:43:10,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:43:11,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:43:12,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:43:13,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:43:14,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:43:15,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:43:16,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:43:17,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:43:18,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:43:19,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:43:20,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:43:21,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:43:22,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:43:23,0,8469
AM00227,AAA7303227,0,115.91922,28.61158,1,0,0,0,0,2018-09-26 22:43:24,0,8469
